tiempo_s,Vpv_V,Ipv_A,Ppv_W,D,Vref_V,G_Wm2
0.774000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.775000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.776000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.777000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.778000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.779000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.780000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.781000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.782000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.783000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.784000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.785000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.786000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.787000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.788000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.789000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.790000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.791000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.792000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.793000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.794000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.795000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.796000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.797000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.798000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.799000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.800000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.801000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.802000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.803000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.804000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.805000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.806000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.807000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.808000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.809000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.810000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.811000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.812000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.813000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.814000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.815000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.816000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.817000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.818000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.819000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.820000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.821000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.822000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.823000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.824000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.825000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.826000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.827000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.828000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.829000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.830000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.831000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.832000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.833000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.834000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.835000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.836000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.837000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.838000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.839000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.840000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.841000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.842000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.843000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.844000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.845000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.846000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.847000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.848000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.849000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.850000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.851000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.852000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.853000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.854000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.855000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.856000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.857000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.858000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.859000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.860000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.861000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.862000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.863000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.864000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.865000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.866000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.867000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.868000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.869000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.870000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.871000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.872000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.873000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.874000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.875000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.876000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.877000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.878000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.879000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
0.880000,18.591683,0.347711,6.464530,0.245748,18.102051,100.000000
0.881000,18.038775,0.398200,7.183031,0.245748,18.102051,100.000000
0.882000,17.669515,0.419277,7.408416,0.245748,18.102051,100.000000
0.883000,17.785094,0.413499,7.354123,0.245748,18.102051,100.000000
0.884000,17.977100,0.402286,7.231939,0.245748,18.102051,100.000000
0.885000,18.117574,0.392595,7.112876,0.245748,18.102051,100.000000
0.886000,18.180337,0.387804,7.050408,0.245748,18.102051,100.000000
0.887000,18.187214,0.387260,7.043172,0.245748,18.102051,100.000000
0.888000,18.170521,0.388573,7.060577,0.245748,18.102051,100.000000
0.889000,18.152694,0.389951,7.078661,0.245748,18.102051,100.000000
0.890000,18.142430,0.390734,7.088857,0.245748,18.102051,100.000000
0.891000,18.139489,0.390956,7.091748,0.245748,18.102051,100.000000
0.892000,18.140505,0.390879,7.090750,0.245748,18.102051,100.000000
0.893000,18.142506,0.390728,7.088782,0.245748,18.102051,100.000000
0.894000,18.143984,0.390616,7.087329,0.245748,18.102051,100.000000
0.895000,18.144614,0.390568,7.086710,0.245748,18.102051,100.000000
0.896000,18.144652,0.390565,7.086672,0.245748,18.102051,100.000000
0.897000,18.144456,0.390580,7.086865,0.245748,18.102051,100.000000
0.898000,18.144261,0.390595,7.087057,0.245748,18.102051,100.000000
0.899000,18.144153,0.390603,7.087163,0.245748,18.102051,100.000000
0.900000,18.144125,0.390605,7.087190,0.288384,17.061018,100.000000
0.901000,18.067519,0.396207,7.158478,0.288384,17.061018,100.000000
0.902000,16.541651,0.451312,7.465438,0.289112,17.061018,100.000000
0.903000,15.343607,0.463035,7.104625,0.289112,17.061018,100.000000
0.904000,15.624301,0.461203,7.205976,0.289124,17.061018,100.000000
0.905000,16.969219,0.443040,7.518051,0.289124,17.061018,100.000000
0.906000,18.324875,0.375550,6.881898,0.289124,17.061018,100.000000
0.907000,18.767686,0.324881,6.097256,0.289124,17.061018,100.000000
0.908000,17.776799,0.413937,7.358469,0.289124,17.061018,100.000000
0.909000,16.160536,0.456375,7.375263,0.289124,17.061018,100.000000
0.910000,15.271512,0.463450,7.077582,0.289124,17.061018,100.000000
0.911000,15.880870,0.459154,7.291768,0.289124,17.061018,100.000000
0.912000,17.331742,0.432786,7.500935,0.289124,17.061018,100.000000
0.913000,18.546468,0.352964,6.546228,0.289124,17.061018,100.000000
0.914000,18.654212,0.340048,6.343333,0.289124,17.061018,100.000000
0.915000,17.395364,0.430577,7.490038,0.289124,17.061018,100.000000
0.916000,15.810169,0.459761,7.268894,0.289124,17.061018,100.000000
0.917000,15.290792,0.463341,7.084850,0.289124,17.061018,100.000000
0.918000,16.202341,0.455900,7.386641,0.289124,17.061018,100.000000
0.919000,17.691490,0.418229,7.399102,0.289124,17.061018,100.000000
0.920000,18.706808,0.333227,6.233614,0.289124,17.061018,100.000000
0.921000,18.442744,0.364156,6.716042,0.289124,17.061018,100.000000
0.922000,16.995898,0.442403,7.519040,0.289124,17.061018,100.000000
0.923000,15.535406,0.461824,7.174623,0.289124,17.061018,100.000000
0.924000,15.404316,0.462669,7.127102,0.289124,17.061018,100.000000
0.925000,16.563872,0.450959,7.469624,0.289124,17.061018,100.000000
0.926000,18.023553,0.399232,7.195586,0.289124,17.061018,100.000000
0.927000,18.786246,0.322233,6.053554,0.289124,17.061018,100.000000
0.928000,18.147134,0.390377,7.084220,0.289124,17.061018,100.000000
0.929000,16.587021,0.450583,7.473837,0.289124,17.061018,100.000000
0.930000,15.353540,0.462976,7.108322,0.289124,17.061018,100.000000
0.931000,15.603383,0.461353,7.198667,0.289124,17.061018,100.000000
0.932000,16.944510,0.443616,7.516850,0.289124,17.061018,100.000000
0.933000,18.312103,0.376705,6.898264,0.289124,17.061018,100.000000
0.934000,18.771649,0.324318,6.087990,0.289124,17.061018,100.000000
0.935000,17.790305,0.413223,7.351367,0.289124,17.061018,100.000000
0.936000,16.172459,0.456241,7.378540,0.289124,17.061018,100.000000
0.937000,15.271654,0.463449,7.077636,0.289124,17.061018,100.000000
0.938000,15.874284,0.459212,7.289663,0.289124,17.061018,100.000000
0.939000,17.325465,0.432997,7.501871,0.289124,17.061018,100.000000
0.940000,18.544022,0.353240,6.550491,0.289124,17.061018,100.000000
0.941000,18.656375,0.339776,6.338982,0.289124,17.061018,100.000000
0.942000,17.399054,0.430444,7.489323,0.289124,17.061018,100.000000
0.943000,15.812663,0.459740,7.269712,0.289124,17.061018,100.000000
0.944000,15.290170,0.463344,7.084616,0.289124,17.061018,100.000000
0.945000,16.200364,0.455922,7.386109,0.289124,17.061018,100.000000
0.946000,17.689950,0.418303,7.399766,0.289124,17.061018,100.000000
0.947000,18.706447,0.333275,6.234392,0.289124,17.061018,100.000000
0.948000,18.443587,0.364070,6.714758,0.289124,17.061018,100.000000
0.949000,16.996909,0.442379,7.519071,0.289124,17.061018,100.000000
0.950000,15.535869,0.461821,7.174788,0.289121,17.061094,100.000000
0.951000,15.404126,0.462670,7.127032,0.289121,17.061094,100.000000
0.952000,16.563359,0.450967,7.469529,0.289121,17.061094,100.000000
0.953000,18.023174,0.399258,7.195893,0.289121,17.061094,100.000000
0.954000,18.786286,0.322228,6.053459,0.289121,17.061094,100.000000
0.955000,18.147637,0.390338,7.083718,0.289121,17.061094,100.000000
0.956000,16.587588,0.450574,7.473939,0.289121,17.061094,100.000000
0.957000,15.353798,0.462975,7.108417,0.289121,17.061094,100.000000
0.958000,15.603222,0.461354,7.198610,0.289121,17.061094,100.000000
0.959000,16.944185,0.443623,7.516832,0.289121,17.061094,100.000000
0.960000,18.311904,0.376723,6.898515,0.289121,17.061094,100.000000
0.961000,18.771794,0.324298,6.087651,0.289121,17.061094,100.000000
0.962000,17.790750,0.413200,7.351132,0.289121,17.061094,100.000000
0.963000,16.172933,0.456236,7.378670,0.289121,17.061094,100.000000
0.964000,15.271794,0.463448,7.077689,0.289121,17.061094,100.000000
0.965000,15.874104,0.459214,7.289605,0.289121,17.061094,100.000000
0.966000,17.325197,0.433006,7.501911,0.289121,17.061094,100.000000
0.967000,18.543909,0.353253,6.550688,0.289121,17.061094,100.000000
0.968000,18.656604,0.339747,6.338520,0.289121,17.061094,100.000000
0.969000,17.399483,0.430429,7.489239,0.289121,17.061094,100.000000
0.970000,15.813050,0.459737,7.269839,0.289121,17.061094,100.000000
0.971000,15.290221,0.463344,7.084635,0.289121,17.061094,100.000000
0.972000,16.200151,0.455925,7.386052,0.289121,17.061094,100.000000
0.973000,17.689713,0.418315,7.399868,0.289121,17.061094,100.000000
0.974000,18.706409,0.333280,6.234475,0.289121,17.061094,100.000000
0.975000,18.443893,0.364039,6.714292,0.289121,17.061094,100.000000
0.976000,16.997339,0.442368,7.519084,0.289121,17.061094,100.000000
0.977000,15.536178,0.461819,7.174898,0.289121,17.061094,100.000000
0.978000,15.403959,0.462671,7.126971,0.289121,17.061094,100.000000
0.979000,16.563070,0.450972,7.469475,0.289121,17.061094,100.000000
0.980000,18.022987,0.399270,7.196044,0.289121,17.061094,100.000000
0.981000,18.786282,0.322228,6.053467,0.289121,17.061094,100.000000
0.982000,18.147782,0.390327,7.083573,0.289121,17.061094,100.000000
0.983000,16.587731,0.450572,7.473964,0.289121,17.061094,100.000000
0.984000,15.353831,0.462974,7.108430,0.289121,17.061094,100.000000
0.985000,15.603157,0.461355,7.198588,0.289121,17.061094,100.000000
0.986000,16.944106,0.443625,7.516828,0.289121,17.061094,100.000000
0.987000,18.311863,0.376727,6.898567,0.289121,17.061094,100.000000
0.988000,18.771807,0.324296,6.087621,0.289121,17.061094,100.000000
0.989000,17.790794,0.413197,7.351109,0.289121,17.061094,100.000000
0.990000,16.172972,4.927389,79.690518,0.289121,17.061094,1000.000000
0.991000,17.814092,4.765207,84.887830,0.289121,17.061094,1000.000000
0.992000,17.577992,4.807222,84.501314,0.289121,17.061094,1000.000000
0.993000,17.565833,4.809137,84.476503,0.289121,17.061094,1000.000000
0.994000,17.565879,4.809130,84.476599,0.289121,17.061094,1000.000000
0.995000,17.565980,4.809114,84.476807,0.289121,17.061094,1000.000000
0.996000,17.565993,4.809112,84.476835,0.289121,17.061094,1000.000000
0.997000,17.565994,4.809112,84.476837,0.289121,17.061094,1000.000000
0.998000,17.565994,4.809112,84.476837,0.289121,17.061094,1000.000000
0.999000,17.565994,4.809112,84.476837,0.289121,17.061094,1000.000000
1.000000,17.565994,4.809112,84.476837,0.246498,18.101804,1000.000000
1.001000,18.574406,4.546589,84.450194,0.246498,18.101804,1000.000000
1.002000,18.574190,4.546674,84.450794,0.245771,18.101804,1000.000000
1.003000,18.591150,4.539940,84.402711,0.245771,18.101804,1000.000000
1.004000,18.591149,4.539941,84.402714,0.245758,18.101804,1000.000000
1.005000,18.591438,4.539825,84.401866,0.245758,18.101804,1000.000000
1.006000,18.591438,4.539825,84.401866,0.245758,18.101804,1000.000000
1.007000,18.591443,4.539823,84.401852,0.245758,18.101804,1000.000000
1.008000,18.591443,4.539823,84.401852,0.245758,18.101804,1000.000000
1.009000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.010000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.011000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.012000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.013000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.014000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.015000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.016000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.017000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.018000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.019000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.020000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.021000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.022000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.023000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.024000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.025000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.026000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.027000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.028000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.029000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.030000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.031000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.032000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.033000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.034000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.035000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.036000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.037000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.038000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.039000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.040000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.041000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.042000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.043000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.044000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.045000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.046000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.047000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.048000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.049000,18.591443,4.539822,84.401851,0.245758,18.101804,1000.000000
1.050000,18.591443,4.539822,84.401851,0.245748,18.102049,1000.000000
1.051000,18.591677,4.539728,84.401166,0.245748,18.102049,1000.000000
1.052000,18.591677,4.539729,84.401166,0.245748,18.102049,1000.000000
1.053000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.054000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.055000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.056000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.057000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.058000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.059000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.060000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.061000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.062000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.063000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.064000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.065000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.066000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.067000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.068000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.069000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.070000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.071000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.072000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.073000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.074000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.075000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.076000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.077000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.078000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.079000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.080000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.081000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.082000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.083000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.084000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.085000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.086000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.087000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.088000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.089000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.090000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.091000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.092000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.093000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.094000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.095000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.096000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.097000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.098000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.099000,18.591681,4.539727,84.401154,0.245748,18.102049,1000.000000
1.100000,18.591681,4.539727,84.401154,0.245748,18.102051,1000.000000
1.101000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.102000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.103000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.104000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.105000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.106000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.107000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.108000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.109000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.110000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.111000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.112000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.113000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.114000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.115000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.116000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.117000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.118000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.119000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.120000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.121000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.122000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.123000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.124000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.125000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.126000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.127000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.128000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.129000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.130000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.131000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.132000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.133000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.134000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.135000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.136000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.137000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.138000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.139000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.140000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.141000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.142000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.143000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.144000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.145000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.146000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.147000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.148000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.149000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.150000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.151000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.152000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.153000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.154000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.155000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.156000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.157000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.158000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.159000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.160000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.161000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.162000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.163000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
